class_index,class_name,source_train,classifier_train,classifier_val,detector_train,detector_calibration,official_val
2372,08101_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Trifolium_subterraneum,261,216,10,30,5,10
2373,08102_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Trifolium_willdenovii,300,255,10,30,5,10
2374,08103_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Ulex_europaeus,300,255,10,30,5,10
2375,08104_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Vachellia_constricta,299,254,10,30,5,10
2376,08105_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Vachellia_cornigera,169,124,10,30,5,10
2377,08106_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Vachellia_farnesiana,300,255,10,30,5,10
2378,08107_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Vachellia_karroo,300,255,10,30,5,10
2379,08108_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Vachellia_rigidula,300,255,10,30,5,10
2380,08109_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Vachellia_schaffneri,195,150,10,30,5,10
2381,08110_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Vicia_americana,300,255,10,30,5,10
2382,08111_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Vicia_benghalensis,187,142,10,30,5,10
2383,08112_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Vicia_caroliniana,171,126,10,30,5,10
2384,08113_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Vicia_cracca,300,255,10,30,5,10
2385,08114_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Vicia_gigantea,300,255,10,30,5,10
2386,08115_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Vicia_hirsuta,300,255,10,30,5,10
2387,08116_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Vicia_ludoviciana,300,255,10,30,5,10
2388,08117_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Vicia_sativa,300,255,10,30,5,10
2389,08118_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Vicia_sepium,300,255,10,30,5,10
2390,08119_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Vicia_sylvatica,174,129,10,30,5,10
2391,08120_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Vicia_tetrasperma,237,192,10,30,5,10
2392,08121_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Vicia_villosa,300,255,10,30,5,10
2393,08122_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Vigna_luteola,233,188,10,30,5,10
2394,08123_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Wisteria_sinensis,247,202,10,30,5,10
2395,08124_Plantae_Tracheophyta_Magnoliopsida_Fabales_Polygalaceae_Asemeia_grandiflora,159,114,10,30,5,10
2396,08125_Plantae_Tracheophyta_Magnoliopsida_Fabales_Polygalaceae_Muraltia_heisteria,229,184,10,30,5,10
2397,08126_Plantae_Tracheophyta_Magnoliopsida_Fabales_Polygalaceae_Muraltia_spinosa,238,193,10,30,5,10
2398,08127_Plantae_Tracheophyta_Magnoliopsida_Fabales_Polygalaceae_Polygala_alba,300,255,10,30,5,10
2399,08128_Plantae_Tracheophyta_Magnoliopsida_Fabales_Polygalaceae_Polygala_lutea,300,255,10,30,5,10
2400,08129_Plantae_Tracheophyta_Magnoliopsida_Fabales_Polygalaceae_Polygala_myrtifolia,300,255,10,30,5,10
2401,08130_Plantae_Tracheophyta_Magnoliopsida_Fabales_Polygalaceae_Polygala_nana,287,242,10,30,5,10
2402,08131_Plantae_Tracheophyta_Magnoliopsida_Fabales_Polygalaceae_Polygala_polygama,252,207,10,30,5,10
2403,08132_Plantae_Tracheophyta_Magnoliopsida_Fabales_Polygalaceae_Polygala_rugelii,190,145,10,30,5,10
2404,08133_Plantae_Tracheophyta_Magnoliopsida_Fabales_Polygalaceae_Polygala_sanguinea,267,222,10,30,5,10
2405,08134_Plantae_Tracheophyta_Magnoliopsida_Fabales_Polygalaceae_Polygala_senega,207,162,10,30,5,10
2406,08135_Plantae_Tracheophyta_Magnoliopsida_Fabales_Polygalaceae_Polygaloides_chamaebuxus,157,112,10,30,5,10
2407,08136_Plantae_Tracheophyta_Magnoliopsida_Fabales_Polygalaceae_Polygaloides_paucifolia,300,255,10,30,5,10
2408,08137_Plantae_Tracheophyta_Magnoliopsida_Fabales_Polygalaceae_Rhinotropis_californica,300,255,10,30,5,10
2409,08138_Plantae_Tracheophyta_Magnoliopsida_Fagales_Betulaceae_Alnus_alnobetula,300,255,10,30,5,10
2410,08139_Plantae_Tracheophyta_Magnoliopsida_Fagales_Betulaceae_Alnus_glutinosa,300,255,10,30,5,10
2411,08140_Plantae_Tracheophyta_Magnoliopsida_Fagales_Betulaceae_Alnus_incana,300,255,10,30,5,10
2412,08141_Plantae_Tracheophyta_Magnoliopsida_Fagales_Betulaceae_Alnus_rhombifolia,300,255,10,30,5,10
2413,08142_Plantae_Tracheophyta_Magnoliopsida_Fagales_Betulaceae_Alnus_rubra,300,255,10,30,5,10
2414,08143_Plantae_Tracheophyta_Magnoliopsida_Fagales_Betulaceae_Alnus_serrulata,300,255,10,30,5,10
2415,08144_Plantae_Tracheophyta_Magnoliopsida_Fagales_Betulaceae_Betula_alleghaniensis,300,255,10,30,5,10
2416,08145_Plantae_Tracheophyta_Magnoliopsida_Fagales_Betulaceae_Betula_lenta,300,255,10,30,5,10
2417,08146_Plantae_Tracheophyta_Magnoliopsida_Fagales_Betulaceae_Betula_nana,290,245,10,30,5,10
2418,08147_Plantae_Tracheophyta_Magnoliopsida_Fagales_Betulaceae_Betula_nigra,300,255,10,30,5,10
2419,08148_Plantae_Tracheophyta_Magnoliopsida_Fagales_Betulaceae_Betula_papyrifera,300,255,10,30,5,10
2420,08149_Plantae_Tracheophyta_Magnoliopsida_Fagales_Betulaceae_Betula_pendula,300,255,10,30,5,10
2421,08150_Plantae_Tracheophyta_Magnoliopsida_Fagales_Betulaceae_Betula_populifolia,300,255,10,30,5,10
2422,08151_Plantae_Tracheophyta_Magnoliopsida_Fagales_Betulaceae_Betula_pubescens,300,255,10,30,5,10
2423,08152_Plantae_Tracheophyta_Magnoliopsida_Fagales_Betulaceae_Betula_pumila,279,234,10,30,5,10
2424,08153_Plantae_Tracheophyta_Magnoliopsida_Fagales_Betulaceae_Carpinus_betulus,300,255,10,30,5,10
2425,08154_Plantae_Tracheophyta_Magnoliopsida_Fagales_Betulaceae_Carpinus_caroliniana,300,255,10,30,5,10
2426,08155_Plantae_Tracheophyta_Magnoliopsida_Fagales_Betulaceae_Corylus_americana,300,255,10,30,5,10
2427,08156_Plantae_Tracheophyta_Magnoliopsida_Fagales_Betulaceae_Corylus_avellana,300,255,10,30,5,10
2428,08157_Plantae_Tracheophyta_Magnoliopsida_Fagales_Betulaceae_Corylus_cornuta,300,255,10,30,5,10
2429,08158_Plantae_Tracheophyta_Magnoliopsida_Fagales_Betulaceae_Ostrya_virginiana,300,255,10,30,5,10
2430,08159_Plantae_Tracheophyta_Magnoliopsida_Fagales_Casuarinaceae_Casuarina_equisetifolia,300,255,10,30,5,10
2431,08160_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Castanea_dentata,300,255,10,30,5,10
2432,08161_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Castanea_sativa,300,255,10,30,5,10
2433,08162_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Chrysolepis_chrysophylla,300,255,10,30,5,10
2434,08163_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Chrysolepis_sempervirens,300,255,10,30,5,10
2435,08164_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Fagus_grandifolia,300,255,10,30,5,10
2436,08165_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Fagus_sylvatica,300,255,10,30,5,10
2437,08166_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Notholithocarpus_densiflorus,300,255,10,30,5,10
2438,08167_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Quercus_agrifolia,300,255,10,30,5,10
2439,08168_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Quercus_alba,300,255,10,30,5,10
2440,08169_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Quercus_berberidifolia,300,255,10,30,5,10
2441,08170_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Quercus_bicolor,300,255,10,30,5,10
2442,08171_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Quercus_buckleyi,200,155,10,30,5,10
2443,08172_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Quercus_chrysolepis,300,255,10,30,5,10
2444,08173_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Quercus_coccifera,234,189,10,30,5,10
2445,08174_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Quercus_coccinea,202,157,10,30,5,10
2446,08175_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Quercus_cornelius-mulleri,162,117,10,30,5,10
2447,08176_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Quercus_douglasii,300,255,10,30,5,10
2448,08177_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Quercus_durata,300,255,10,30,5,10
2449,08178_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Quercus_emoryi,195,150,10,30,5,10
2450,08179_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Quercus_engelmannii,161,116,10,30,5,10
2451,08180_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Quercus_falcata,300,255,10,30,5,10
2452,08181_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Quercus_fusiformis,300,255,10,30,5,10
2453,08182_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Quercus_gambelii,300,255,10,30,5,10
2454,08183_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Quercus_garryana,300,255,10,30,5,10
2455,08184_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Quercus_geminata,155,110,10,30,5,10
2456,08185_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Quercus_ilex,300,255,10,30,5,10
2457,08186_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Quercus_ilicifolia,300,255,10,30,5,10
2458,08187_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Quercus_imbricaria,194,149,10,30,5,10
2459,08188_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Quercus_kelloggii,300,255,10,30,5,10
2460,08189_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Quercus_laevis,231,186,10,30,5,10
2461,08190_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Quercus_lobata,300,255,10,30,5,10
2462,08191_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Quercus_macrocarpa,300,255,10,30,5,10
2463,08192_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Quercus_marilandica,300,255,10,30,5,10
2464,08193_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Quercus_michauxii,273,228,10,30,5,10
2465,08194_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Quercus_montana,300,255,10,30,5,10
2466,08195_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Quercus_muehlenbergii,300,255,10,30,5,10
2467,08196_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Quercus_nigra,300,255,10,30,5,10
2468,08197_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Quercus_palustris,300,255,10,30,5,10
2469,08198_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Quercus_phellos,300,255,10,30,5,10
2470,08199_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Quercus_robur,300,255,10,30,5,10
2471,08200_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Quercus_rotundifolia,300,255,10,30,5,10
2472,08201_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Quercus_rubra,300,255,10,30,5,10
2473,08202_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Quercus_shumardii,270,225,10,30,5,10
2474,08203_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Quercus_sinuata,234,189,10,30,5,10
2475,08204_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Quercus_stellata,300,255,10,30,5,10
2476,08205_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Quercus_suber,300,255,10,30,5,10
2477,08206_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Quercus_turbinella,300,255,10,30,5,10
2478,08207_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Quercus_velutina,300,255,10,30,5,10
2479,08208_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Quercus_virginiana,300,255,10,30,5,10
2480,08209_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Quercus_wislizeni,274,229,10,30,5,10
2481,08210_Plantae_Tracheophyta_Magnoliopsida_Fagales_Juglandaceae_Carya_cordiformis,300,255,10,30,5,10
2482,08211_Plantae_Tracheophyta_Magnoliopsida_Fagales_Juglandaceae_Carya_glabra,277,232,10,30,5,10
2483,08212_Plantae_Tracheophyta_Magnoliopsida_Fagales_Juglandaceae_Carya_illinoinensis,300,255,10,30,5,10
2484,08213_Plantae_Tracheophyta_Magnoliopsida_Fagales_Juglandaceae_Carya_ovata,300,255,10,30,5,10
2485,08214_Plantae_Tracheophyta_Magnoliopsida_Fagales_Juglandaceae_Carya_tomentosa,240,195,10,30,5,10
2486,08215_Plantae_Tracheophyta_Magnoliopsida_Fagales_Juglandaceae_Juglans_californica,300,255,10,30,5,10
2487,08216_Plantae_Tracheophyta_Magnoliopsida_Fagales_Juglandaceae_Juglans_cinerea,300,255,10,30,5,10
2488,08217_Plantae_Tracheophyta_Magnoliopsida_Fagales_Juglandaceae_Juglans_nigra,300,255,10,30,5,10
2489,08218_Plantae_Tracheophyta_Magnoliopsida_Fagales_Juglandaceae_Juglans_regia,300,255,10,30,5,10
2490,08219_Plantae_Tracheophyta_Magnoliopsida_Fagales_Myricaceae_Comptonia_peregrina,300,255,10,30,5,10
2491,08220_Plantae_Tracheophyta_Magnoliopsida_Fagales_Myricaceae_Morella_californica,300,255,10,30,5,10
2492,08221_Plantae_Tracheophyta_Magnoliopsida_Fagales_Myricaceae_Morella_cerifera,300,255,10,30,5,10
2493,08222_Plantae_Tracheophyta_Magnoliopsida_Fagales_Myricaceae_Morella_pensylvanica,300,255,10,30,5,10
2494,08223_Plantae_Tracheophyta_Magnoliopsida_Fagales_Myricaceae_Myrica_gale,300,255,10,30,5,10
2495,08224_Plantae_Tracheophyta_Magnoliopsida_Fagales_Nothofagaceae_Nothofagus_cliffortioides,300,255,10,30,5,10
2496,08225_Plantae_Tracheophyta_Magnoliopsida_Fagales_Nothofagaceae_Nothofagus_menziesii,181,136,10,30,5,10
2497,08226_Plantae_Tracheophyta_Magnoliopsida_Garryales_Garryaceae_Garrya_elliptica,291,246,10,30,5,10
2498,08227_Plantae_Tracheophyta_Magnoliopsida_Garryales_Garryaceae_Garrya_lindheimeri,163,118,10,30,5,10
2499,08228_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Apocynaceae_Amsonia_ciliata,197,152,10,30,5,10
2500,08229_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Apocynaceae_Amsonia_tabernaemontana,240,195,10,30,5,10
2501,08230_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Apocynaceae_Apocynum_androsaemifolium,300,255,10,30,5,10
2502,08231_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Apocynaceae_Apocynum_cannabinum,300,255,10,30,5,10
2503,08232_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Apocynaceae_Araujia_sericifera,300,255,10,30,5,10
2504,08233_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Apocynaceae_Asclepias_albicans,163,118,10,30,5,10
2505,08234_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Apocynaceae_Asclepias_amplexicaulis,300,255,10,30,5,10
2506,08235_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Apocynaceae_Asclepias_asperula,300,255,10,30,5,10
2507,08236_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Apocynaceae_Asclepias_californica,167,122,10,30,5,10
2508,08237_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Apocynaceae_Asclepias_cordifolia,300,255,10,30,5,10
2509,08238_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Apocynaceae_Asclepias_curassavica,300,255,10,30,5,10
2510,08239_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Apocynaceae_Asclepias_eriocarpa,300,255,10,30,5,10
2511,08240_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Apocynaceae_Asclepias_erosa,174,129,10,30,5,10
2512,08241_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Apocynaceae_Asclepias_exaltata,300,255,10,30,5,10
2513,08242_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Apocynaceae_Asclepias_fascicularis,300,255,10,30,5,10
2514,08243_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Apocynaceae_Asclepias_hirtella,224,179,10,30,5,10
2515,08244_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Apocynaceae_Asclepias_humistrata,291,246,10,30,5,10
2516,08245_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Apocynaceae_Asclepias_incarnata,300,255,10,30,5,10
2517,08246_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Apocynaceae_Asclepias_lanceolata,215,170,10,30,5,10
2518,08247_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Apocynaceae_Asclepias_latifolia,300,255,10,30,5,10
2519,08248_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Apocynaceae_Asclepias_linaria,300,255,10,30,5,10
2520,08249_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Apocynaceae_Asclepias_oenotheroides,300,255,10,30,5,10
2521,08250_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Apocynaceae_Asclepias_perennis,300,255,10,30,5,10
2522,08251_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Apocynaceae_Asclepias_purpurascens,272,227,10,30,5,10
2523,08252_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Apocynaceae_Asclepias_quadrifolia,271,226,10,30,5,10
2524,08253_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Apocynaceae_Asclepias_speciosa,300,255,10,30,5,10
2525,08254_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Apocynaceae_Asclepias_subulata,300,255,10,30,5,10
2526,08255_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Apocynaceae_Asclepias_subverticillata,215,170,10,30,5,10
2527,08256_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Apocynaceae_Asclepias_syriaca,300,255,10,30,5,10
2528,08257_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Apocynaceae_Asclepias_tuberosa,300,255,10,30,5,10
2529,08258_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Apocynaceae_Asclepias_variegata,300,255,10,30,5,10
2530,08259_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Apocynaceae_Asclepias_verticillata,300,255,10,30,5,10
2531,08260_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Apocynaceae_Asclepias_viridiflora,300,255,10,30,5,10
2532,08261_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Apocynaceae_Asclepias_viridis,300,255,10,30,5,10
2533,08262_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Apocynaceae_Calotropis_gigantea,249,204,10,30,5,10
2534,08263_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Apocynaceae_Calotropis_procera,300,255,10,30,5,10
2535,08264_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Apocynaceae_Carissa_bispinosa,153,108,10,30,5,10
2536,08265_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Apocynaceae_Carissa_macrocarpa,169,124,10,30,5,10
2537,08266_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Apocynaceae_Cascabela_thevetia,253,208,10,30,5,10
2538,08267_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Apocynaceae_Catharanthus_roseus,300,255,10,30,5,10
2539,08268_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Apocynaceae_Cynanchum_laeve,300,255,10,30,5,10
2540,08269_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Apocynaceae_Funastrum_cynanchoides,189,144,10,30,5,10
2541,08270_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Apocynaceae_Funastrum_heterophyllum,300,255,10,30,5,10
2542,08271_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Apocynaceae_Funastrum_hirtellum,200,155,10,30,5,10
2543,08272_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Apocynaceae_Gomphocarpus_cancellatus,157,112,10,30,5,10
2544,08273_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Apocynaceae_Gomphocarpus_fruticosus,165,120,10,30,5,10
2545,08274_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Apocynaceae_Gomphocarpus_physocarpus,300,255,10,30,5,10
2546,08275_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Apocynaceae_Gonolobus_suberosus,300,255,10,30,5,10
2547,08276_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Apocynaceae_Matelea_biflora,271,226,10,30,5,10
2548,08277_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Apocynaceae_Matelea_reticulata,300,255,10,30,5,10
2549,08278_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Apocynaceae_Nerium_oleander,300,255,10,30,5,10
2550,08279_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Apocynaceae_Parsonsia_heterophylla,300,255,10,30,5,10
2551,08280_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Apocynaceae_Plumeria_rubra,300,255,10,30,5,10
2552,08281_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Apocynaceae_Trachelospermum_jasminoides,162,117,10,30,5,10
2553,08282_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Apocynaceae_Vinca_major,300,255,10,30,5,10
2554,08283_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Apocynaceae_Vinca_minor,300,255,10,30,5,10
2555,08284_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Apocynaceae_Vincetoxicum_hirundinaria,300,255,10,30,5,10
2556,08285_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Apocynaceae_Vincetoxicum_nigrum,255,210,10,30,5,10
2557,08286_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Apocynaceae_Vincetoxicum_rossicum,300,255,10,30,5,10
2558,08287_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Gelsemiaceae_Gelsemium_sempervirens,300,255,10,30,5,10
2559,08288_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Gentianaceae_Blackstonia_perfoliata,184,139,10,30,5,10
2560,08289_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Gentianaceae_Centaurium_erythraea,300,255,10,30,5,10
2561,08290_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Gentianaceae_Centaurium_pulchellum,300,255,10,30,5,10
2562,08291_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Gentianaceae_Chironia_baccifera,236,191,10,30,5,10
2563,08292_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Gentianaceae_Eustoma_exaltatum,300,255,10,30,5,10
2564,08293_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Gentianaceae_Frasera_caroliniensis,185,140,10,30,5,10
2565,08294_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Gentianaceae_Frasera_speciosa,300,255,10,30,5,10
2566,08295_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Gentianaceae_Gentiana_acaulis,300,255,10,30,5,10
2567,08296_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Gentianaceae_Gentiana_alba,245,200,10,30,5,10
2568,08297_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Gentianaceae_Gentiana_algida,171,126,10,30,5,10
2569,08298_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Gentianaceae_Gentiana_andrewsii,300,255,10,30,5,10
2570,08299_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Gentianaceae_Gentiana_asclepiadea,300,255,10,30,5,10
2571,08300_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Gentianaceae_Gentiana_calycosa,300,255,10,30,5,10
2572,08301_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Gentianaceae_Gentiana_clausa,171,126,10,30,5,10
2573,08302_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Gentianaceae_Gentiana_cruciata,254,209,10,30,5,10
2574,08303_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Gentianaceae_Gentiana_linearis,158,113,10,30,5,10
2575,08304_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Gentianaceae_Gentiana_lutea,300,255,10,30,5,10
2576,08305_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Gentianaceae_Gentiana_pneumonanthe,182,137,10,30,5,10
2577,08306_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Gentianaceae_Gentiana_sedifolia,167,122,10,30,5,10
2578,08307_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Gentianaceae_Gentiana_verna,300,255,10,30,5,10
2579,08308_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Gentianaceae_Gentianella_amarella,193,148,10,30,5,10
2580,08309_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Gentianaceae_Gentianopsis_ciliata,168,123,10,30,5,10
2581,08310_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Gentianaceae_Gentianopsis_crinita,231,186,10,30,5,10
2582,08311_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Gentianaceae_Obolaria_virginica,277,232,10,30,5,10
2583,08312_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Gentianaceae_Sabatia_angularis,300,255,10,30,5,10
2584,08313_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Gentianaceae_Sabatia_campestris,300,255,10,30,5,10
